TeamID,Week,Year.x,GID,Name,Pos,Team.x,h.a,Oppt,FD.points,FD.salary,Team.y,Rk.x,G.x,Pts.G.x,TotPts.x,Att.x,Att.G.x,Yds.x,Avg.x,Yds.G.x,TD.x,Lng.x,X1st.x,X1st..x,X20..x,X40..x,FUM.x,Rk.y,G.y,Pts.G.y,TotPts.y,Comp,Att.y,Pct,Att.G.y,Yds.y,Avg.y,Yds.G.y,TD.y,Int,X1st.y,X1st..y,Lng.y,X20..y,X40..y,Sck,Rate,k,G,Pts.G,TotPts,Scrm.Plys,Yds.G,Yds.P,X1st.G,X3rd.Md,X3rd.Att,X3rd.Pct,X4th.Md,X4th.Att,X4th.Pct,Pen,Pen.Yds,ToP.G,FUM.y,Lost,Year.y,Rk,Scored Labels
7,3,2016,1489,"Murphy, Tyler",WR,MIA,t,cin,2.09999990463257,4500,Cincinnati Bengals,7,16,17.4,279,344,21.5,1477,4.3,92.3,8,69T,74,21.5,11,3,4,20,16,17.4,279,415,646,64.2,40.4,3976,6.6,248.5,18,21,202,31.3,64T,39,6,42,78.9,11,16,174,279,1032,340.8,5.3,19.2,86,218,39,9,20,45,116,1063,29:49,11,7,2016,NA,2.52561736106873
7,3,2016,1489,"Murphy, Tyler",WR,MIA,t,cin,2.09999990463257,4500,Cincinnati Bengals,32,2,23,46,66,33,276,4.2,138,0,16,14,21.2,0,0,1,11,2,23,46,38,72,52.8,36,438,6.2,219,5,3,23,31.9,53,7,2,2,77.8,NA,2,23,46,140,357,5.1,20.5,11,29,38,0,1,0,12,149,33:54,1,0,NA,15,2.52481627464294
7,3,2016,5474,"Carroo, Leonte",WR,MIA,t,cin,2.40000009536743,4500,Cincinnati Bengals,7,16,17.4,279,344,21.5,1477,4.3,92.3,8,69T,74,21.5,11,3,4,20,16,17.4,279,415,646,64.2,40.4,3976,6.6,248.5,18,21,202,31.3,64T,39,6,42,78.9,11,16,174,279,1032,340.8,5.3,19.2,86,218,39,9,20,45,116,1063,29:49,11,7,2016,NA,2.63769507408142
7,3,2016,5474,"Carroo, Leonte",WR,MIA,t,cin,2.40000009536743,4500,Cincinnati Bengals,32,2,23,46,66,33,276,4.2,138,0,16,14,21.2,0,0,1,11,2,23,46,38,72,52.8,36,438,6.2,219,5,3,23,31.9,53,7,2,2,77.8,NA,2,23,46,140,357,5.1,20.5,11,29,38,0,1,0,12,149,33:54,1,0,NA,15,2.59768319129944
7,3,2016,6237,"Franks, Andrew",K,MIA,t,cin,5.66666666666667,4500,Cincinnati Bengals,7,16,17.4,279,344,21.5,1477,4.3,92.3,8,69T,74,21.5,11,3,4,20,16,17.4,279,415,646,64.2,40.4,3976,6.6,248.5,18,21,202,31.3,64T,39,6,42,78.9,11,16,174,279,1032,340.8,5.3,19.2,86,218,39,9,20,45,116,1063,29:49,11,7,2016,NA,5.73693084716797
7,3,2016,6237,"Franks, Andrew",K,MIA,t,cin,5.66666666666667,4500,Cincinnati Bengals,32,2,23,46,66,33,276,4.2,138,0,16,14,21.2,0,0,1,11,2,23,46,38,72,52.8,36,438,6.2,219,5,3,23,31.9,53,7,2,2,77.8,NA,2,23,46,140,357,5.1,20.5,11,29,38,0,1,0,12,149,33:54,1,0,NA,15,5.68257522583008
7,3,2016,5486,"Grant, Jakeem",WR,MIA,t,cin,0,4500,Cincinnati Bengals,7,16,17.4,279,344,21.5,1477,4.3,92.3,8,69T,74,21.5,11,3,4,20,16,17.4,279,415,646,64.2,40.4,3976,6.6,248.5,18,21,202,31.3,64T,39,6,42,78.9,11,16,174,279,1032,340.8,5.3,19.2,86,218,39,9,20,45,116,1063,29:49,11,7,2016,NA,0.209221720695496
7,3,2016,5486,"Grant, Jakeem",WR,MIA,t,cin,0,4500,Cincinnati Bengals,32,2,23,46,66,33,276,4.2,138,0,16,14,21.2,0,0,1,11,2,23,46,38,72,52.8,36,438,6.2,219,5,3,23,31.9,53,7,2,2,77.8,NA,2,23,46,140,357,5.1,20.5,11,29,38,0,1,0,12,149,33:54,1,0,NA,15,0.2205491065979
7,3,2016,2957,"Williams, Damien",RB,MIA,t,cin,7.15000009536743,4500,Cincinnati Bengals,7,16,17.4,279,344,21.5,1477,4.3,92.3,8,69T,74,21.5,11,3,4,20,16,17.4,279,415,646,64.2,40.4,3976,6.6,248.5,18,21,202,31.3,64T,39,6,42,78.9,11,16,174,279,1032,340.8,5.3,19.2,86,218,39,9,20,45,116,1063,29:49,11,7,2016,NA,7.48341751098633
7,3,2016,2957,"Williams, Damien",RB,MIA,t,cin,7.15000009536743,4500,Cincinnati Bengals,32,2,23,46,66,33,276,4.2,138,0,16,14,21.2,0,0,1,11,2,23,46,38,72,52.8,36,438,6.2,219,5,3,23,31.9,53,7,2,2,77.8,NA,2,23,46,140,357,5.1,20.5,11,29,38,0,1,0,12,149,33:54,1,0,NA,15,7.41086578369141
18,3,2016,5091,"Green, A.J.",WR,CIN,t,mia,15.5,8300,Miami Dolphins,28,16,24.3,389,502,31.4,2019,4,126.2,13,53,112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,4000,7.8,250,31,13,203,37.5,84T,53,13,31,97.4,25,16,243,389,1075,376.2,5.6,21.9,96,221,43,4,12,33,121,1005,32:38,12,3,2016,NA,15.8293304443359
18,3,2016,5091,"Green, A.J.",WR,CIN,t,mia,15.5,8300,Miami Dolphins,31,2,21.5,43,70,35,273,3.9,136.5,1,26,15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,544,7.4,272,4,1,31,39.2,37,6,0,5,98.3,NA,2,21.5,43,154,408.5,5.3,25,12,30,40,2,3,67,15,134,35:39,4,2,NA,27,15.7411861419678
18,3,2016,1403,"Dalton, Andy",QB,CIN,t,mia,16.3066660563151,7500,Miami Dolphins,28,16,24.3,389,502,31.4,2019,4,126.2,13,53,112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,4000,7.8,250,31,13,203,37.5,84T,53,13,31,97.4,25,16,243,389,1075,376.2,5.6,21.9,96,221,43,4,12,33,121,1005,32:38,12,3,2016,NA,16.3611602783203
18,3,2016,1403,"Dalton, Andy",QB,CIN,t,mia,16.3066660563151,7500,Miami Dolphins,31,2,21.5,43,70,35,273,3.9,136.5,1,26,15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,544,7.4,272,4,1,31,39.2,37,6,0,5,98.3,NA,2,21.5,43,154,408.5,5.3,25,12,30,40,2,3,67,15,134,35:39,4,2,NA,27,16.5023632049561
18,3,2016,2928,"Hill, Jeremy",RB,CIN,t,mia,12.7333335876465,6400,Miami Dolphins,28,16,24.3,389,502,31.4,2019,4,126.2,13,53,112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,4000,7.8,250,31,13,203,37.5,84T,53,13,31,97.4,25,16,243,389,1075,376.2,5.6,21.9,96,221,43,4,12,33,121,1005,32:38,12,3,2016,NA,12.8958396911621
18,3,2016,2928,"Hill, Jeremy",RB,CIN,t,mia,12.7333335876465,6400,Miami Dolphins,31,2,21.5,43,70,35,273,3.9,136.5,1,26,15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,544,7.4,272,4,1,31,39.2,37,6,0,5,98.3,NA,2,21.5,43,154,408.5,5.3,25,12,30,40,2,3,67,15,134,35:39,4,2,NA,27,12.8693246841431
18,3,2016,5455,"Boyd, Tyler",WR,CIN,t,mia,5.16666666666667,5700,Miami Dolphins,28,16,24.3,389,502,31.4,2019,4,126.2,13,53,112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,4000,7.8,250,31,13,203,37.5,84T,53,13,31,97.4,25,16,243,389,1075,376.2,5.6,21.9,96,221,43,4,12,33,121,1005,32:38,12,3,2016,NA,5.23398685455322
18,3,2016,5455,"Boyd, Tyler",WR,CIN,t,mia,5.16666666666667,5700,Miami Dolphins,31,2,21.5,43,70,35,273,3.9,136.5,1,26,15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,544,7.4,272,4,1,31,39.2,37,6,0,5,98.3,NA,2,21.5,43,154,408.5,5.3,25,12,30,40,2,3,67,15,134,35:39,4,2,NA,27,5.35447978973389
18,3,2016,2889,"Bernard, Giovani",RB,CIN,t,mia,10.3666667938232,5700,Miami Dolphins,28,16,24.3,389,502,31.4,2019,4,126.2,13,53,112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,4000,7.8,250,31,13,203,37.5,84T,53,13,31,97.4,25,16,243,389,1075,376.2,5.6,21.9,96,221,43,4,12,33,121,1005,32:38,12,3,2016,NA,10.279393196106
18,3,2016,2889,"Bernard, Giovani",RB,CIN,t,mia,10.3666667938232,5700,Miami Dolphins,31,2,21.5,43,70,35,273,3.9,136.5,1,26,15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,544,7.4,272,4,1,31,39.2,37,6,0,5,98.3,NA,2,21.5,43,154,408.5,5.3,25,12,30,40,2,3,67,15,134,35:39,4,2,NA,27,10.3325166702271
18,3,2016,3946,"LaFell, Brandon",WR,CIN,t,mia,6.90000025431315,5600,Miami Dolphins,28,16,24.3,389,502,31.4,2019,4,126.2,13,53,112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,4000,7.8,250,31,13,203,37.5,84T,53,13,31,97.4,25,16,243,389,1075,376.2,5.6,21.9,96,221,43,4,12,33,121,1005,32:38,12,3,2016,NA,6.992844581604
18,3,2016,3946,"LaFell, Brandon",WR,CIN,t,mia,6.90000025431315,5600,Miami Dolphins,31,2,21.5,43,70,35,273,3.9,136.5,1,26,15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,544,7.4,272,4,1,31,39.2,37,6,0,5,98.3,NA,2,21.5,43,154,408.5,5.3,25,12,30,40,2,3,67,15,134,35:39,4,2,NA,27,7.07207298278809
18,3,2016,4652,"Kroft, Tyler",TE,CIN,t,mia,5,4800,Miami Dolphins,28,16,24.3,389,502,31.4,2019,4,126.2,13,53,112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,4000,7.8,250,31,13,203,37.5,84T,53,13,31,97.4,25,16,243,389,1075,376.2,5.6,21.9,96,221,43,4,12,33,121,1005,32:38,12,3,2016,NA,5.14476871490479
18,3,2016,4652,"Kroft, Tyler",TE,CIN,t,mia,5,4800,Miami Dolphins,31,2,21.5,43,70,35,273,3.9,136.5,1,26,15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,544,7.4,272,4,1,31,39.2,37,6,0,5,98.3,NA,2,21.5,43,154,408.5,5.3,25,12,30,40,2,3,67,15,134,35:39,4,2,NA,27,5.39434719085693
18,3,2016,4656,"Uzomah, C.J.",TE,CIN,t,mia,4.46666653951009,4700,Miami Dolphins,28,16,24.3,389,502,31.4,2019,4,126.2,13,53,112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,4000,7.8,250,31,13,203,37.5,84T,53,13,31,97.4,25,16,243,389,1075,376.2,5.6,21.9,96,221,43,4,12,33,121,1005,32:38,12,3,2016,NA,4.23329067230225
18,3,2016,4656,"Uzomah, C.J.",TE,CIN,t,mia,4.46666653951009,4700,Miami Dolphins,31,2,21.5,43,70,35,273,3.9,136.5,1,26,15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,544,7.4,272,4,1,31,39.2,37,6,0,5,98.3,NA,2,21.5,43,154,408.5,5.3,25,12,30,40,2,3,67,15,134,35:39,4,2,NA,27,4.60707378387451
18,3,2016,6093,"Nugent, Mike",K,CIN,t,mia,9,4600,Miami Dolphins,28,16,24.3,389,502,31.4,2019,4,126.2,13,53,112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,4000,7.8,250,31,13,203,37.5,84T,53,13,31,97.4,25,16,243,389,1075,376.2,5.6,21.9,96,221,43,4,12,33,121,1005,32:38,12,3,2016,NA,9.71081256866455
18,3,2016,6093,"Nugent, Mike",K,CIN,t,mia,9,4600,Miami Dolphins,31,2,21.5,43,70,35,273,3.9,136.5,1,26,15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,544,7.4,272,4,1,31,39.2,37,6,0,5,98.3,NA,2,21.5,43,154,408.5,5.3,25,12,30,40,2,3,67,15,134,35:39,4,2,NA,27,9.69902610778809
18,3,2016,5480,"Erickson, Alex",WR,CIN,t,mia,0.833333333333333,4500,Miami Dolphins,28,16,24.3,389,502,31.4,2019,4,126.2,13,53,112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,4000,7.8,250,31,13,203,37.5,84T,53,13,31,97.4,25,16,243,389,1075,376.2,5.6,21.9,96,221,43,4,12,33,121,1005,32:38,12,3,2016,NA,0.888773441314697
18,3,2016,5480,"Erickson, Alex",WR,CIN,t,mia,0.833333333333333,4500,Miami Dolphins,31,2,21.5,43,70,35,273,3.9,136.5,1,26,15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,544,7.4,272,4,1,31,39.2,37,6,0,5,98.3,NA,2,21.5,43,154,408.5,5.3,25,12,30,40,2,3,67,15,134,35:39,4,2,NA,27,1.14801955223084
18,3,2016,2890,"Burkhead, Rex",RB,CIN,t,mia,0,4500,Miami Dolphins,28,16,24.3,389,502,31.4,2019,4,126.2,13,53,112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,4000,7.8,250,31,13,203,37.5,84T,53,13,31,97.4,25,16,243,389,1075,376.2,5.6,21.9,96,221,43,4,12,33,121,1005,32:38,12,3,2016,NA,0.0242875814437866
18,3,2016,2890,"Burkhead, Rex",RB,CIN,t,mia,0,4500,Miami Dolphins,31,2,21.5,43,70,35,273,3.9,136.5,1,26,15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,544,7.4,272,4,1,31,39.2,37,6,0,5,98.3,NA,2,21.5,43,154,408.5,5.3,25,12,30,40,2,3,67,15,134,35:39,4,2,NA,27,0.454426288604736
18,3,2016,2978,"Hewitt, Ryan",RB,CIN,t,mia,1.54444440205892,4500,Miami Dolphins,28,16,24.3,389,502,31.4,2019,4,126.2,13,53,112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,4000,7.8,250,31,13,203,37.5,84T,53,13,31,97.4,25,16,243,389,1075,376.2,5.6,21.9,96,221,43,4,12,33,121,1005,32:38,12,3,2016,NA,1.38636755943298
18,3,2016,2978,"Hewitt, Ryan",RB,CIN,t,mia,1.54444440205892,4500,Miami Dolphins,31,2,21.5,43,70,35,273,3.9,136.5,1,26,15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,544,7.4,272,4,1,31,39.2,37,6,0,5,98.3,NA,2,21.5,43,154,408.5,5.3,25,12,30,40,2,3,67,15,134,35:39,4,2,NA,27,1.71723675727844
18,3,2016,5290,"Wright, James",WR,CIN,t,mia,1.19999996821086,4500,Miami Dolphins,28,16,24.3,389,502,31.4,2019,4,126.2,13,53,112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,4000,7.8,250,31,13,203,37.5,84T,53,13,31,97.4,25,16,243,389,1075,376.2,5.6,21.9,96,221,43,4,12,33,121,1005,32:38,12,3,2016,NA,1.05930733680725
18,3,2016,5290,"Wright, James",WR,CIN,t,mia,1.19999996821086,4500,Miami Dolphins,31,2,21.5,43,70,35,273,3.9,136.5,1,26,15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,544,7.4,272,4,1,31,39.2,37,6,0,5,98.3,NA,2,21.5,43,154,408.5,5.3,25,12,30,40,2,3,67,15,134,35:39,4,2,NA,27,1.28625845909119
